title,author,star_score,genre,keywords,synopsis,Thumb,day,favorite_count,epi_cnt,completed_date,content
비스트번,윤선생,9.86331,판타지,"판타지, 완결판타지, 다크히어로",고통스러운 삶을 살아가던 소년 차현성은 어느 날 정체를 알 수 없는 짐승들에게 살해당한다 그러나 눈 앞에 보인 것은 죽음에서 부활해 각성한 자신과 짐승을 사냥하는 소녀 손가영 짐승과 인간의 싸움 속에서 현성은 생존을 위한 사투를 시작한다,https://image-comic.pstatic.net/webtoon/803458/thumbnail/thumbnail_IMAG21_1decc914-5c66-4019-8e1e-3e7c834098d5.jpg,,93278.0,71.0,24.01.01,"판타지 판타지, 완결판타지, 다크히어로 고통스러운 삶을 살아가던 소년 차현성은 어느 날 정체를 알 수 없는 짐승들에게 살해당한다 그러나 눈 앞에 보인 것은 죽음에서 부활해 각성한 자신과 짐승을 사냥하는 소녀 손가영 짐승과 인간의 싸움 속에서 현성은 생존을 위한 사투를 시작한다"
투신전생기,청담,9.94695,액션,"먼치킨, 복수극, 이능력배틀물, 회귀, 액션","인류 최강자의 회귀 액션 판타지
역겨운 신들이 줬다고 해도 기회는 기회 뒈지고 싶다는데 죽여 줘야지
인류 최후의 생존자 제피르  마신과의 고독한 싸움은 패배로 끝났으나 신들이 준 기회로 10년 전으로 돌아왔다 
모든 것을 빼앗아갔던 마신과 인간을 구경거리 취급한 신들 이번에는 내가 너희를 물어뜯겠다",https://image-comic.pstatic.net/webtoon/774044/thumbnail/thumbnail_IMAG21_81504afb-1a05-41b0-9650-0c9aa1d741d9.jpg,,458908.0,101.0,23.12.30,"액션 먼치킨, 복수극, 이능력배틀물, 회귀, 액션 인류 최강자의 회귀 액션 판타지
역겨운 신들이 줬다고 해도 기회는 기회 뒈지고 싶다는데 죽여 줘야지
인류 최후의 생존자 제피르  마신과의 고독한 싸움은 패배로 끝났으나 신들이 준 기회로 10년 전으로 돌아왔다 
모든 것을 빼앗아갔던 마신과 인간을 구경거리 취급한 신들 이번에는 내가 너희를 물어뜯겠다"
후궁 스캔들,기트로우 / 정현,9.97458,로맨스,"소설원작, 로맨스, 완결로맨스, 동양풍판타지","동생 때문에 억지로 황태자비 간택전에 나가게 된 화영
이렇게 된 김에 화려하게 쫓겨날 계획을 세운다
하지만 계속 이상하게 엮이는 황태자 신영 때문에 계획은 쉽지 않고
오히려 황비와 황태후 눈에 들어 화영은 최고의 후보로 손꼽히게 되어 버리는데",https://image-comic.pstatic.net/webtoon/784140/thumbnail/thumbnail_IMAG21_a110320c-9741-482a-bfef-a265ac9734e1.jpg,,146358.0,91.0,23.12.30,"로맨스 소설원작, 로맨스, 완결로맨스, 동양풍판타지 동생 때문에 억지로 황태자비 간택전에 나가게 된 화영
이렇게 된 김에 화려하게 쫓겨날 계획을 세운다
하지만 계속 이상하게 엮이는 황태자 신영 때문에 계획은 쉽지 않고
오히려 황비와 황태후 눈에 들어 화영은 최고의 후보로 손꼽히게 되어 버리는데"
아포크리파,은성 / 두만식,9.90825,스릴러,"오컬트, 스릴러, 완결스릴러","구마의식에 평생을 바친 베르나르도와 도미니코는 인정받는 엑소시스트이다
두 사람의 은퇴가 결정되자 바티칸 상층부는 그들을 한국에서 노년을 보내도록 조치한다
낯선 이국 땅에서의 생활에 대한 긴장과 설렘도 잠시
무언가 잘못되어 가는 것을 두 사람은 눈치챈다",https://image-comic.pstatic.net/webtoon/804055/thumbnail/thumbnail_IMAG21_23931297-3f69-4d46-b48e-3cd5e33ef4ec.jpg,,33288.0,56.0,23.12.30,"스릴러 오컬트, 스릴러, 완결스릴러 구마의식에 평생을 바친 베르나르도와 도미니코는 인정받는 엑소시스트이다
두 사람의 은퇴가 결정되자 바티칸 상층부는 그들을 한국에서 노년을 보내도록 조치한다
낯선 이국 땅에서의 생활에 대한 긴장과 설렘도 잠시
무언가 잘못되어 가는 것을 두 사람은 눈치챈다"
우리가 아니면,세오네,9.84891,로맨스,"오컬트, 로맨스, 빙의, 완결로맨스",결혼식을 일주일 앞둔 예비 신부 이나는 남자친구와 결혼 문제로 다툰 다음날 제목도 모르는 소설 속 주인공 이브 렉토리로 빙의 된다 겁이 많은 이나는 모르는 소설에 빙의 된 것도 무서운데 하필 빙의 된 소설은 완결도 못 내고 연재 중단된 공포 소설 게다가 소재는 강령술이라니 어딘가 수상해 보이는 렉토리 하우스 안에서 이나는 현실로 돌아갈 수 있을까,https://image-comic.pstatic.net/webtoon/802939/thumbnail/thumbnail_IMAG21_ab200ebe-1003-4b92-8453-4d048bc47c6e.jpg,,9329.0,66.0,23.12.30,"로맨스 오컬트, 로맨스, 빙의, 완결로맨스 결혼식을 일주일 앞둔 예비 신부 이나는 남자친구와 결혼 문제로 다툰 다음날 제목도 모르는 소설 속 주인공 이브 렉토리로 빙의 된다 겁이 많은 이나는 모르는 소설에 빙의 된 것도 무서운데 하필 빙의 된 소설은 완결도 못 내고 연재 중단된 공포 소설 게다가 소재는 강령술이라니 어딘가 수상해 보이는 렉토리 하우스 안에서 이나는 현실로 돌아갈 수 있을까"
봐선 안되는 것,수리부,9.87349,스릴러,"오컬트, 괴담, 인외존재, 빙의, 스릴러, 서스펜스, 완결스릴러, 두뇌싸움","귀신 환각 괴물 이상한 형체
눈에 들어온 그 순간 벗어날 수 없다
당신의 마음 속 두려움을 건드리는 공포 옴니버스 웹툰 봐선 안되는 것",https://image-comic.pstatic.net/webtoon/778656/thumbnail/thumbnail_IMAG21_f2b7be76-da44-4f83-b16d-0448f9020f16.jpg,,82590.0,73.0,23.12.29,"스릴러 오컬트, 괴담, 인외존재, 빙의, 스릴러, 서스펜스, 완결스릴러, 두뇌싸움 귀신 환각 괴물 이상한 형체
눈에 들어온 그 순간 벗어날 수 없다
당신의 마음 속 두려움을 건드리는 공포 옴니버스 웹툰 봐선 안되는 것"
시선 끝 브로콜리,모차,9.92432,드라마,"드라마, 완결드라마","대인기피증을 가진 유채는 혼자가 편하다
하지만 같은 과 친구 누리의 집요함으로 원치 않는 동아리 활동을 하게 될 위기에 놓이게 된다 
하지만 자신이 꿈꾸던 완벽한 보더콜리의 탈을 쓴 건오를 만나게 되고
자신도 모르게 동아리 활동을 수락 해버린 유채
친구들에게 끌려간 회식자리에서 갑자기 주변 사람들의 모습이 다 개로 보이게 된다
뭐야 탈이 아니였어",https://image-comic.pstatic.net/webtoon/802070/thumbnail/thumbnail_IMAG21_fa7ec89a-785c-4c64-97b2-6814ca4d5970.jpg,,35236.0,51.0,23.12.29,"드라마 드라마, 완결드라마 대인기피증을 가진 유채는 혼자가 편하다
하지만 같은 과 친구 누리의 집요함으로 원치 않는 동아리 활동을 하게 될 위기에 놓이게 된다 
하지만 자신이 꿈꾸던 완벽한 보더콜리의 탈을 쓴 건오를 만나게 되고
자신도 모르게 동아리 활동을 수락 해버린 유채
친구들에게 끌려간 회식자리에서 갑자기 주변 사람들의 모습이 다 개로 보이게 된다
뭐야 탈이 아니였어"
"푸른 밤, 황홀의 윤무",호찌 / 해독 / 유안나,9.91743,로맨스,"소설원작, 로맨스, 까칠남, 고자극로맨스, 뱀파이어, 완결로맨스, 혐관로맨스","평범한 회사원 강서윤은 피아니스트 안희원의 연주회장에서 깜빡 잠이 든다 사람 한 명 남지 않은 콘서트홀에 남아 있던 그녀는 살인 사건을 방조하고 피 웅덩이에서 피아노를 연주하는 안희원을 목격하는데
그러니까 먹히든지 죽든지 선택은 우리 서윤 씨가 해요",https://image-comic.pstatic.net/webtoon/803119/thumbnail/thumbnail_IMAG21_cfc478c6-3b56-4bdf-b959-089775b2b916.jpg,,57377.0,57.0,23.12.28,"로맨스 소설원작, 로맨스, 까칠남, 고자극로맨스, 뱀파이어, 완결로맨스, 혐관로맨스 평범한 회사원 강서윤은 피아니스트 안희원의 연주회장에서 깜빡 잠이 든다 사람 한 명 남지 않은 콘서트홀에 남아 있던 그녀는 살인 사건을 방조하고 피 웅덩이에서 피아노를 연주하는 안희원을 목격하는데
그러니까 먹히든지 죽든지 선택은 우리 서윤 씨가 해요"
가타부타타,숭어,9.94788,로맨스,"로맨스, 완결로맨스, 캠퍼스로맨스","모든 게 서툴고 어색했던 중학교 2학년 15살의 첫 연애
그렇게 헤어졌던 첫사랑을 같은 대학 자취방 바로 옆집에서 다시 마주하다 
사랑이 뭔지 연애가 뭔지 아직도 헷갈리고 서툴기만 한 스무 살 과연 이번엔
스스로에게 당당하고 서로를 솔직하게 마주하는 연애에 성공할 수 있을까",https://image-comic.pstatic.net/webtoon/729040/thumbnail/thumbnail_IMAG21_0e9c370a-2f23-43d6-bc3b-b09c176e5a38.jpg,,368959.0,73.0,23.12.27,"로맨스 로맨스, 완결로맨스, 캠퍼스로맨스 모든 게 서툴고 어색했던 중학교 2학년 15살의 첫 연애
그렇게 헤어졌던 첫사랑을 같은 대학 자취방 바로 옆집에서 다시 마주하다 
사랑이 뭔지 연애가 뭔지 아직도 헷갈리고 서툴기만 한 스무 살 과연 이번엔
스스로에게 당당하고 서로를 솔직하게 마주하는 연애에 성공할 수 있을까"
"플레이, 플리",이에프,9.96751,로맨스,"아이돌, 음악, 삼각관계, 로맨스, 연예계, 드라마&영화 원작웹툰, 아이돌연애, 비밀연애, 직진남, 완결로맨스, 캠퍼스로맨스, 인플루언서","내 비밀을 유일하게 아는 아이돌이 같은 과 동기 
아이돌로부터 도착한 수상한 디엠 
우리가 같은 과 동기라는 사실을 너는 알까",https://image-comic.pstatic.net/webtoon/753853/thumbnail/thumbnail_IMAG21_3889bbbf-9b81-4d13-ac56-739fa55a48a5.jpg,,332297.0,112.0,23.12.27,"로맨스 아이돌, 음악, 삼각관계, 로맨스, 연예계, 드라마&영화 원작웹툰, 아이돌연애, 비밀연애, 직진남, 완결로맨스, 캠퍼스로맨스, 인플루언서 내 비밀을 유일하게 아는 아이돌이 같은 과 동기 
아이돌로부터 도착한 수상한 디엠 
우리가 같은 과 동기라는 사실을 너는 알까"
원룸,휘랭,8.42619,스릴러,"스릴러, 완결스릴러","성공한 인생을 위해 목숨 걸고 일해 온 직장인 이도윤
그토록 꿈꾸던 성공 라인을 타며 궤도에 오르기 시작한 그때 긴장의 끈을 놓고 술을 진탕 마시고 필름이 끊긴 채 잠이 들고 말았다
자신의 원룸에서 눈을 뜬 그가 발견한 것은 토막 난 여성의 시체
모든 증거가 그를 범인으로 가리키고 있다
성공은커녕 범죄자로 몰리게 생긴 된 도윤 자신의 혐의를 벗기 위해 사건의 진실을 쫓기 시작하는데",https://image-comic.pstatic.net/webtoon/807436/thumbnail/thumbnail_IMAG21_ddcf98e6-dc86-49b1-9d2b-58c2137d35c3.jpg,,170515.0,58.0,23.12.27,"스릴러 스릴러, 완결스릴러 성공한 인생을 위해 목숨 걸고 일해 온 직장인 이도윤
그토록 꿈꾸던 성공 라인을 타며 궤도에 오르기 시작한 그때 긴장의 끈을 놓고 술을 진탕 마시고 필름이 끊긴 채 잠이 들고 말았다
자신의 원룸에서 눈을 뜬 그가 발견한 것은 토막 난 여성의 시체
모든 증거가 그를 범인으로 가리키고 있다
성공은커녕 범죄자로 몰리게 생긴 된 도윤 자신의 혐의를 벗기 위해 사건의 진실을 쫓기 시작하는데"
빌드업,911,9.88198,스포츠,"2019 지상최대공모전, 소년왕도물, 스포츠성장, 스포츠, 축구","축구덕후지만 볼보이만 5년째 
빵셔틀 강마루의 열혈청춘 축구드라마",https://image-comic.pstatic.net/webtoon/750826/thumbnail/thumbnail_IMAG21_8bf7d36d-d865-4df0-b76f-f72f288bb2cd.jpg,,293862.0,158.0,23.12.26,"스포츠 2019 지상최대공모전, 소년왕도물, 스포츠성장, 스포츠, 축구 축구덕후지만 볼보이만 5년째 
빵셔틀 강마루의 열혈청춘 축구드라마"
피폐물의 해피엔딩을 위하여,호,9.94997,로맨스,"로맨스, 로판, 구원서사, 빙의","나는 피폐한 남주인공들이 신녀 벨을 소유하기 위해 수단과 방법을 가리지 않는 배드 엔딩 소설 여명의 기적 속으로 빙의했다 
주인공의 행복을 방해하는 걸림돌 로지아나로 환생한 나는 생각한다 어쩌면 내가 이 소설의 엔딩을 바꿀 수 있지 않을까",https://image-comic.pstatic.net/webtoon/805437/thumbnail/thumbnail_IMAG21_e830e751-20be-4c57-a6ff-f299588d05b6.jpg,,66612.0,50.0,23.12.24,"로맨스 로맨스, 로판, 구원서사, 빙의 나는 피폐한 남주인공들이 신녀 벨을 소유하기 위해 수단과 방법을 가리지 않는 배드 엔딩 소설 여명의 기적 속으로 빙의했다 
주인공의 행복을 방해하는 걸림돌 로지아나로 환생한 나는 생각한다 어쩌면 내가 이 소설의 엔딩을 바꿀 수 있지 않을까"
별빛 커튼콜,아르몽,9.95077,로맨스,"로맨스, 힐링, 완결로맨스, 청춘로맨스, 성장드라마, 인플루언서","화려한 인플루언서로 살아온 문유별 
아버지 사업이 망하며 성월에 있는 외할아버지 집으로 쫓기듯 내려오고 
그곳에 살고 있는 남자 오리온을 만나게 된다 

빚더미에서 벗어나기 위해 
외할아버지가 남긴 유산을 받으려 고군분투하는 유별과 
사사건건 유별을 방해하는 리온 

과연 유별은 무사히 유산을 받고 원래의 삶으로 돌아갈 수 있을까 
성월에서 펼쳐지는 힐링 로맨스",https://image-comic.pstatic.net/webtoon/793410/thumbnail/thumbnail_IMAG21_e2baecd4-0f45-40b2-9de9-667f86e1f7f2.jpg,,45576.0,88.0,23.12.21,"로맨스 로맨스, 힐링, 완결로맨스, 청춘로맨스, 성장드라마, 인플루언서 화려한 인플루언서로 살아온 문유별 
아버지 사업이 망하며 성월에 있는 외할아버지 집으로 쫓기듯 내려오고 
그곳에 살고 있는 남자 오리온을 만나게 된다 

빚더미에서 벗어나기 위해 
외할아버지가 남긴 유산을 받으려 고군분투하는 유별과 
사사건건 유별을 방해하는 리온 

과연 유별은 무사히 유산을 받고 원래의 삶으로 돌아갈 수 있을까 
성월에서 펼쳐지는 힐링 로맨스"
너의 키스씬,조니조,9.91424,로맨스,"로맨스, 연예계, 로맨스코미디, 현실로맨스, 비밀연애, 직진남, 완결로맨스, 2030연애, 짝사랑, 연상연하","예능작가 이슬 새로 담당한 예능프로그램에 최애 아이돌인 블록슛 승찬의 출연소식을 듣는다
10년 넘게 좋아한 최애를 만난다는 기대도 잠시 방송국에서 우연히 최애가 다른 사람과 몰래 키스하는 현장을 목격한다
게다가 담당한 예능 프로그램은 출연자들끼리 데이트 하는 모습으로 가득한 연애버라이어티라는데
나 아닌 다른 사람과 썸타고 연애하는 모습을 지켜봐야 한다 비록 그가 나의 최애 혹은 썸남일지라도
점핑오버 조니조 작가 신작",https://image-comic.pstatic.net/webtoon/794423/thumbnail/thumbnail_IMAG21_78b255d2-1610-4884-8226-6d2894c6fd35.jpg,,80612.0,85.0,23.12.21,"로맨스 로맨스, 연예계, 로맨스코미디, 현실로맨스, 비밀연애, 직진남, 완결로맨스, 2030연애, 짝사랑, 연상연하 예능작가 이슬 새로 담당한 예능프로그램에 최애 아이돌인 블록슛 승찬의 출연소식을 듣는다
10년 넘게 좋아한 최애를 만난다는 기대도 잠시 방송국에서 우연히 최애가 다른 사람과 몰래 키스하는 현장을 목격한다
게다가 담당한 예능 프로그램은 출연자들끼리 데이트 하는 모습으로 가득한 연애버라이어티라는데
나 아닌 다른 사람과 썸타고 연애하는 모습을 지켜봐야 한다 비록 그가 나의 최애 혹은 썸남일지라도
점핑오버 조니조 작가 신작"
